0.183789100083385,0.9237209856929806,3,0.1452253176826096,0.04805637558720583,Lasioglossum
0.11734630767327753,0.9118472228083812,2,0.0819898569249165,0.003896425184513256,Lasioglossum
0.1952954582451571,0.9023480358590871,2,0.1462314829887677,0.033452710402083675,Osmia
0.5443743037504641,0.8927495467660892,3,0.05269319635268391,0.02433931989131769,Lasioglossum
0.07551170667059343,0.885929614122193,4,0.07194816669120896,0.025656855017867724,Agapostemon
0.10893436635572214,0.8635390838472495,4,0.09516938294076088,0.012088437336088338,Osmia
0.15491126211102768,0.8890285666750373,3,0.14442266952386185,0.03260648205279624,Osmia
0.11282004885551435,0.8443506051352307,5,0.03408124491088392,0.006502991904395861,Lasioglossum
0.08658107371238785,0.6837805660827356,4,0.020770336588509394,0.008243949901444185,Lasioglossum
0.11636355113902691,0.8955338304602353,5,0.08893784569232212,0.045292054926942514,Megachile
0.1671560373498838,0.9353015358500905,6,0.09256991506751461,0.06498249647427064,Agapostemon
0.08891973468475182,0.9527917283165612,6,0.044053075470760664,0.020594339093405946,Agapostemon
0.183378639688367,0.7597264433586355,9,0.03816320874864159,0.009724411243848086,Lasioglossum
0.09508589228015528,0.952972294517371,10,0.038360956786536185,0.02247230075744783,Lasioglossum
0.12177303005187709,0.9500716170711428,4,0.06914387451269301,0.01684050170079048,Agapostemon
0.3142775989395948,0.9746288967999466,5,0.06695322855519788,0.032806349588830476,Lasioglossum
0.14071794468424,0.8551110271406942,4,0.04890027235096896,0.020743847331179375,Lasioglossum
0.15980439094453183,0.9269967949484232,4,0.07432802133916969,0.018070471887955162,Lasioglossum
0.2135670731707317,0.93768613309666,5,0.11586585365853659,0.04945054133245232,Lasioglossum
0.1411341247789846,0.9214491066179605,9,0.054978459768179395,0.028393317969402608,Lasioglossum
0.0656656698377635,0.8789796624624329,7,0.04463104181769196,0.022412676117368538,Agapostemon
0.13562811012064582,0.9369453523100552,7,0.08675862139507291,0.05959811214455296,Lasioglossum
0.1837567615067664,0.98968290096053,4,0.06194223671620223,0.02250924251676328,Lasioglossum
0.15266441725886412,0.9470909365964439,4,0.07932932461216566,0.036959125266442766,Lasioglossum
0.18942407127515712,0.9114591907784985,3,0.14393577811364783,0.034043115969255085,Megachile
0.16328230094164373,0.9451260139675403,7,0.07920239391637764,0.03613555477216682,Lasioglossum
0.16704134885588118,0.977076265372167,1,0.14785226816539543,0.0,Lasioglossum
0.17883106114657052,0.8861660442346908,8,0.06733884185965792,0.039040308216439244,Lasioglossum
0.14676887596836274,0.9741472861921765,5,0.08689847822909393,0.04238652964209627,Osmia
0.16907095740090006,0.9277845707955542,4,0.10401639849577708,0.013482984764849654,Lasioglossum
0.2166202252409149,0.671992518466815,4,0.05444531522117729,0.0348918700861286,Lasioglossum
0.3194349808690183,0.4162863184231,5,0.037819068085329414,0.010242247200570456,Lasioglossum
0.4125174094707521,0.7202188069369124,4,0.06742542943361189,0.030018903768061125,Lasioglossum
0.2896915658265854,0.5130847715744695,5,0.052409547205289175,0.029765273882252957,Lasioglossum
0.16079912291387502,0.9464989672061105,6,0.08426726763308563,0.036996452703565455,Lasioglossum
0.1796846583271393,0.9494751570918937,6,0.0791042651779925,0.031077289703813626,Lasioglossum
0.17703690861064933,0.9337956874770487,3,0.06679720831251126,0.04002511625090329,Lasioglossum
0.15520628683693516,0.9103576019391323,3,0.09251491176834988,0.008980397602818366,Lasioglossum
0.18181985666648243,0.8522961066744347,5,0.11309714622598059,0.038440177948669524,Osmia
0.18700739662907723,0.9100097931328526,8,0.07107508791075542,0.061578301016508775,Lasioglossum
0.6161479304619965,0.8946750312323315,3,0.08386924412724463,0.025332675458754627,Lasioglossum
0.14668789542045502,0.90556169529588,3,0.10533372438932417,0.03312232888441868,Osmia
0.6325132357521022,0.9297532832328527,1,0.07012353368628672,0.0,Lasioglossum
0.14265812604124778,0.891098068005174,4,0.07882604699258919,0.008023698799194652,Lasioglossum
0.17655070291219538,0.7974176914621287,6,0.039458449875992514,0.016583057104763,Lasioglossum
0.2626472775879354,0.6123119342201486,3,0.04848347652362011,0.020039528745235992,Lasioglossum
0.11898360826894967,0.9609887365957974,5,0.08239193986218417,0.02704975787708222,Osmia
0.1385751654100631,0.9454075523707673,6,0.06784120633943684,0.026923558686949473,Lasioglossum
0.1250545152713102,0.952848883550379,5,0.05742181454959835,0.032561450034445584,Agapostemon
0.1412604813583422,0.7473973646468811,10,0.03384877569370387,0.021226292803181016,Lasioglossum
0.16119223005740949,0.9198613534215668,5,0.07374105434241225,0.05083373816072808,Osmia
0.1616048575639051,0.9504924927440105,6,0.06459577548540552,0.04202680837014042,Lasioglossum
0.09380730228313618,0.9122522376406861,8,0.019540345071683823,0.0067827117598571116,Lasioglossum
0.12198359645379984,0.9405928970638197,6,0.04713254002117606,0.014232020138796453,Lasioglossum
0.1870878233270616,0.9352372391306096,3,0.1427802167867166,0.02267875378613905,Osmia
0.1427542663830785,0.9409776779477427,6,0.08720057164229929,0.04921474664933196,Lasioglossum
0.10507403751233958,0.9109295362218552,3,0.0736952945047713,0.014865961893772392,Bombus
0.1657743724553586,0.9213505084649202,4,0.15209341839515275,0.12279129303190613,Lasioglossum
0.1558012636415853,0.9563125290823702,3,0.09732194141298105,0.03287629621785669,Lasioglossum
0.3155180019681699,0.4627000857816192,3,0.04057371022656577,0.013566884546365688,Lasioglossum
0.14025204715721007,0.9397983320662217,5,0.0713669009040401,0.03125938764173658,Lasioglossum
0.2643428182635531,0.9241557269380929,6,0.07796110449622952,0.03754128771236272,Lasioglossum
